"PROFILO DEI LAUREATI"
"";""
"Numero di laureati";"56"
"Hanno compilato il questionario";"56"
"Tasso di compilazione";"100,0"
"1. CARATTERISTICHE ANAGRAFICHE"
"";""
"Genere (%)";" "
"Uomini";"89,3"
"Donne";"10,7"
"Età alla laurea (%) ";" "
"Meno di 23 anni";"26,8"
"23-24 anni";"50,0"
"25-26 anni";"12,5"
"27 anni e oltre";"10,7"
"Età alla laurea (medie, in anni)";"24,8"
"Cittadini stranieri (%) ";"5,4"
"Residenza (%) ";" "
"Stessa provincia della sede degli studi";"35,7"
"Altra provincia della stessa regione";"64,3"
"Altra regione";"-"
"Estero";"-"
"2. ORIGINE SOCIALE"
"";""
"Titolo di studio dei genitori (%) ";" "
"Almeno un genitore laureato";"28,6"
"Entrambi con laurea";"16,1"
"Uno solo con laurea";"12,5"
"Nessun genitore laureato";"71,4"
"Scuola media superiore";"48,2"
"Titoli inferiori o nessun titolo";"23,2"
"Classe sociale (%) ";" "
"Classe elevata";"10,7"
"Classe media impiegatizia";"41,1"
"Classe media autonoma";"21,4"
"Classe del lavoro esecutivo";"26,8"
"3. STUDI SECONDARI DI SECONDO GRADO"
"";""
"Diploma (%) ";" "
"Liceale";"44,6"
"Liceo classico";"1,8"
"Liceo linguistico";"-"
"Liceo scientifico";"42,9"
"Liceo delle scienze umane";"-"
"Liceo artistico e musicale e coreutico";"-"
"Tecnico";"50,0"
"Tecnico economico";"10,7"
"Tecnico tecnologico";"39,3"
"Professionale";"5,4"
"Titolo estero";"-"
"Voto di diploma (medie, in 100-mi) ";"80,3"
"Hanno conseguito il diploma (%) ";" "
"Nella stessa provincia della sede degli studi universitari";"33,9"
"In una provincia limitrofa";"42,9"
"In una provincia non limitrofa, ma nella stessa ripartizione geografica";"23,2"
"Al Sud-Isole, ma si sono laureati al Centro o al Nord";"-"
"Al Centro, ma si sono laureati al Nord o al Sud-Isole";"-"
"Al Nord, ma si sono laureati al Centro o al Sud-Isole";"-"
"All'estero";"-"
"4. RIUSCITA NEGLI STUDI UNIVERSITARI"
"";""
"Hanno precedenti esperienze universitarie (%) ";"17,9"
"Portate a termine";"-"
"Non portate a termine";"17,9"
"Nessuna precedente esperienza universitaria";"82,1"
"Motivazioni molto importanti nella scelta del corso di laurea (%) ";" "
"Fattori sia culturali sia professionalizzanti";"41,1"
"Fattori prevalentemente culturali";"28,6"
"Fattori prevalentemente professionalizzanti";"14,3"
"Né gli uni né gli altri";"14,3"
"Età all'immatricolazione (%) ";" "
"Regolare o 1 anno di ritardo";"85,7"
"2 o più anni di ritardo";"14,3"
"Punteggio degli esami (medie, in 30-mi) ";"25,2"
"Voto di laurea (medie, in 110-mi) ";"97,5"
"Regolarità negli studi (%) ";" "
"In corso";"37,5"
"1° anno fuori corso";"32,1"
"2° anno fuori corso";"14,3"
"3° anno fuori corso";"10,7"
"4° anno fuori corso";"3,6"
"5° anno fuori corso e oltre";"1,8"
"Durata degli studi (medie, in anni) ";"4,2"
"Ritardo alla laurea (medie, in anni) ";"0,9"
"Indice di ritardo (rapporto fra ritardo e durata normale del corso) ";"0,29"
"5. CONDIZIONI DI STUDIO"
"";""
"Hanno alloggiato a meno di un'ora di viaggio dalla sede degli studi (%)";" "
"Più del 50% della durata degli studi";"39,3"
"Meno del 50%";"58,9"
"Hanno frequentato regolarmente (%)";" "
"Più del 75% degli insegnamenti previsti";"73,2"
"Tra il 50% e il 75%";"21,4"
"Tra il 25% e il 50%";"3,6"
"Meno del 25%";"-"
"Hanno usufruito del servizio di borse di studio (%)";"17,9"
"Hanno svolto periodi di studio all'estero nel corso degli studi universitari (%)";"3,6"
"Con Erasmus o altro programma dell'Unione Europea";"1,8"
"Altra esperienza riconosciuta dal corso di studio";"1,8"
"Iniziativa personale";"-"
"Non hanno compiuto studi all'estero";"96,4"
"1 o più esami all'estero convalidati (per 100 che hanno svolto esperienze di studio all'estero riconosciute dal corso)";"100,0"
"Hanno preparato all'estero una parte significativa della tesi (per 100 che hanno svolto esperienze di studio all'estero riconosciute dal corso)";"-"
"Hanno svolto tirocini formativi curriculari o lavoro riconosciuti dal corso di laurea (%)";"62,5"
"Tirocini curriculari organizzati dal corso e svolti presso l'università";"42,9"
"Tirocini curriculari organizzati dal corso e svolti al di fuori dell'università";"16,1"
"Attività di lavoro successivamente riconosciute dal corso";"1,8"
"Nessuna esperienza di tirocinio o lavoro riconosciuto";"35,7"
