"PROFILO DEI LAUREATI"
"";""
"Numero di laureati";"38"
"Hanno compilato il questionario";"37"
"Tasso di compilazione";"97,4"
"1. CARATTERISTICHE ANAGRAFICHE"
"";""
"Genere (%)";" "
"Uomini";"92,1"
"Donne";"7,9"
"Età alla laurea (%) ";" "
"Meno di 23 anni";"31,6"
"23-24 anni";"55,3"
"25-26 anni";"7,9"
"27 anni e oltre";"5,3"
"Età alla laurea (medie, in anni)";"23,8"
"Cittadini stranieri (%) ";"-"
"Residenza (%) ";" "
"Stessa provincia della sede degli studi";"52,6"
"Altra provincia della stessa regione";"36,8"
"Altra regione";"10,5"
"Estero";"-"
"2. ORIGINE SOCIALE"
"";""
"Titolo di studio dei genitori (%) ";" "
"Almeno un genitore laureato";"37,8"
"Entrambi con laurea";"18,9"
"Uno solo con laurea";"18,9"
"Nessun genitore laureato";"62,2"
"Scuola media superiore";"45,9"
"Titoli inferiori o nessun titolo";"16,2"
"Classe sociale (%) ";" "
"Classe elevata";"32,4"
"Classe media impiegatizia";"18,9"
"Classe media autonoma";"21,6"
"Classe del lavoro esecutivo";"24,3"
"3. STUDI SECONDARI DI SECONDO GRADO"
"";""
"Diploma (%) ";" "
"Liceale";"57,9"
"Liceo classico";"2,6"
"Liceo linguistico";"2,6"
"Liceo scientifico";"50,0"
"Liceo delle scienze umane";"2,6"
"Liceo artistico e musicale e coreutico";"-"
"Tecnico";"42,1"
"Tecnico economico";"10,5"
"Tecnico tecnologico";"31,6"
"Professionale";"-"
"Titolo estero";"-"
"Voto di diploma (medie, in 100-mi) ";"83,6"
"Hanno conseguito il diploma (%) ";" "
"Nella stessa provincia della sede degli studi universitari";"52,6"
"In una provincia limitrofa";"26,3"
"In una provincia non limitrofa, ma nella stessa ripartizione geografica";"10,5"
"Al Sud-Isole, ma si sono laureati al Centro o al Nord";"10,5"
"Al Centro, ma si sono laureati al Nord o al Sud-Isole";"-"
"Al Nord, ma si sono laureati al Centro o al Sud-Isole";"-"
"All'estero";"-"
"4. RIUSCITA NEGLI STUDI UNIVERSITARI"
"";""
"Hanno precedenti esperienze universitarie (%) ";"21,6"
"Portate a termine";"2,7"
"Non portate a termine";"18,9"
"Nessuna precedente esperienza universitaria";"78,4"
"Motivazioni molto importanti nella scelta del corso di laurea (%) ";" "
"Fattori sia culturali sia professionalizzanti";"40,5"
"Fattori prevalentemente culturali";"29,7"
"Fattori prevalentemente professionalizzanti";"16,2"
"Né gli uni né gli altri";"13,5"
