"PROFILO DEI LAUREATI"
"";""
"Numero di laureati";"79"
"Hanno compilato il questionario";"77"
"Tasso di compilazione";"97,5"
"1. CARATTERISTICHE ANAGRAFICHE"
"";""
"Genere (%)";" "
"Uomini";"88,6"
"Donne";"11,4"
"Età alla laurea (%) ";" "
"Meno di 23 anni";"22,8"
"23-24 anni";"55,7"
"25-26 anni";"13,9"
"27 anni e oltre";"7,6"
"Età alla laurea (medie, in anni)";"24,2"
"Cittadini stranieri (%) ";"3,8"
"Residenza (%) ";" "
"Stessa provincia della sede degli studi";"50,6"
"Altra provincia della stessa regione";"39,2"
"Altra regione";"10,1"
"Estero";"-"
"2. ORIGINE SOCIALE"
"";""
"Titolo di studio dei genitori (%) ";" "
"Almeno un genitore laureato";"28,6"
"Entrambi con laurea";"10,4"
"Uno solo con laurea";"18,2"
"Nessun genitore laureato";"68,8"
"Diploma di scuola secondaria di secondo grado";"57,1"
"Qualifica professionale, titolo inferiore o nessun titolo";"11,7"
"Classe sociale (%) ";" "
"Classe elevata";"27,3"
"Classe media impiegatizia";"26,0"
"Classe media autonoma";"18,2"
"Classe del lavoro esecutivo";"26,0"
"3. STUDI SECONDARI DI SECONDO GRADO"
"";""
"Diploma (%) ";" "
"Liceale";"45,6"
"Liceo classico";"2,5"
"Liceo linguistico";"2,5"
"Liceo scientifico";"40,5"
"Liceo delle scienze umane";"-"
"Liceo artistico e musicale e coreutico";"-"
"Tecnico";"54,4"
"Tecnico economico";"15,2"
"Tecnico tecnologico";"39,2"
"Professionale";"-"
"Titolo estero";"-"
"Voto di diploma (medie, in 100-mi) ";"78,8"
"Hanno conseguito il diploma (%) ";" "
"Nella stessa provincia della sede degli studi universitari";"50,6"
"In una provincia limitrofa";"32,9"
"In una provincia non limitrofa, ma nella stessa ripartizione geografica";"12,7"
"Al Sud-Isole, ma si sono laureati al Centro o al Nord";"2,5"
"Al Centro, ma si sono laureati al Nord o al Sud-Isole";"1,3"
"Al Nord, ma si sono laureati al Centro o al Sud-Isole";"-"
"All'estero";"-"
"4. RIUSCITA NEGLI STUDI UNIVERSITARI"
"";""
"Hanno precedenti esperienze universitarie (%) ";"13,0"
"Portate a termine";"1,3"
"Non portate a termine";"11,7"
"Nessuna precedente esperienza universitaria";"87,0"
"Motivazioni molto importanti nella scelta del corso di laurea (%) ";" "
"Fattori sia culturali sia professionalizzanti";"45,5"
"Fattori prevalentemente culturali";"20,8"
"Fattori prevalentemente professionalizzanti";"15,6"
"Né gli uni né gli altri";"16,9"
"Età all'immatricolazione (%) ";" "
"Regolare o 1 anno di ritardo";"87,3"
"2 o più anni di ritardo";"12,7"
"Punteggio degli esami (medie, in 30-mi) ";"24,7"
"Voto di laurea (medie, in 110-mi) ";"95,7"
"Regolarità negli studi (%) ";" "
"In corso";"25,3"
"1° anno fuori corso";"44,3"
"2° anno fuori corso";"17,7"
"3° anno fuori corso";"7,6"
"4° anno fuori corso";"2,5"
"5° anno fuori corso e oltre";"2,5"
"Durata degli studi (medie, in anni) ";"4,4"
"Ritardo alla laurea (medie, in anni) ";"1,4"
"Indice di ritardo (rapporto fra ritardo e durata normale del corso) ";"0,47"
"5. CONDIZIONI DI STUDIO"
"";""
"Hanno alloggiato a meno di un'ora di viaggio dalla sede degli studi (%)";" "
"Più del 50% della durata degli studi";"59,7"
"Meno del 50%";"39,0"
"Hanno frequentato regolarmente (%)";" "
"Più del 75% degli insegnamenti previsti";"74,0"
"Tra il 50% e il 75%";"19,5"
"Tra il 25% e il 50%";"2,6"
"Meno del 25%";"2,6"
"Hanno usufruito del servizio di borse di studio (%)";"11,7"
"Hanno svolto periodi di studio all'estero nel corso degli studi universitari (%)";"5,2"
"Con Erasmus o altro programma dell'Unione Europea";"5,2"
"Altra esperienza riconosciuta dal corso di studio";"-"
"Iniziativa personale";"-"
"Non hanno compiuto studi all'estero";"93,5"
"1 o più esami all'estero convalidati (per 100 che hanno svolto esperienze di studio all'estero riconosciute dal corso)";"100,0"
"Hanno preparato all'estero una parte significativa della tesi (per 100 che hanno svolto esperienze di studio all'estero riconosciute dal corso)";"-"
"Hanno svolto tirocini formativi curriculari o lavoro riconosciuti dal corso di laurea (%)";"72,7"
"Tirocini curriculari organizzati dal corso e svolti presso l'università";"41,6"
"Tirocini curriculari organizzati dal corso e svolti al di fuori dell'università";"27,3"
"Attività di lavoro successivamente riconosciute dal corso";"3,9"
"Nessuna esperienza di tirocinio o lavoro riconosciuto";"26,0"
"Tempo impiegato per la tesi/prova finale (medie, in mesi)";"4,6"
"6. LAVORO DURANTE GLI STUDI UNIVERSITARI"
"";""
"Hanno avuto esperienze di lavoro (%) ";"62,3"
"Lavoratori-studenti";"2,6"
"Altre esperienze di lavoro con continuità a tempo pieno";"5,2"
"Lavoro a tempo parziale";"22,1"
"Lavoro occasionale, saltuario, stagionale";"32,5"
"Nessuna esperienza di lavoro";"36,4"
"Lavoro coerente con gli studi (per 100 che hanno avuto esperienze di lavoro)";"50,0"
"7. GIUDIZI SULL'ESPERIENZA UNIVERSITARIA"
"";""
"Sono complessivamente soddisfatti del corso di laurea (%)";" "
"Decisamente sì";"35,1"
"Più sì che no";"59,7"
"Più no che sì";"3,9"
"Decisamente no";"1,3"
"Sono soddisfatti dei rapporti con i docenti in generale (%)";" "
"Decisamente sì";"23,4"
"Più sì che no";"66,2"
"Più no che sì";"10,4"
"Decisamente no";"-"
"Sono soddisfatti dei rapporti con gli studenti (%)";" "
"Decisamente sì";"59,7"
"Più sì che no";"35,1"
"Più no che sì";"5,2"
"Decisamente no";"-"
"Hanno utilizzato le aule (%)";"98,7"
"Valutazione delle aule (per 100 fruitori)";" "
"Sempre o quasi sempre adeguate";"10,5"
"Spesso adeguate";"55,3"
"Raramente adeguate";"32,9"
"Mai adeguate";"1,3"
"Hanno utilizzato le postazioni informatiche (%)";"96,1"
"Non le hanno utilizzate nonostante fossero presenti";"2,6"
"Non le hanno utilizzate in quanto non presenti";"-"
"Valutazione delle postazioni informatiche (per 100 fruitori)";" "
"In numero adeguato";"44,6"
"In numero inadeguato";"55,4"
"Hanno utilizzato i servizi di biblioteca (prestito/consultazione, orari di apertura, ...) (%)";"53,2"
"Valutazione dei servizi di biblioteca (prestito/consultazione, orari di apertura, ...) (per 100 fruitori)";" "
"Decisamente positiva";"48,8"
"Abbastanza positiva";"39,0"
"Abbastanza negativa";"9,8"
"Decisamente negativa";"2,4"
"Hanno utilizzato le attrezzature per le altre attività didattiche (laboratori, attività pratiche, ...) (%)";"90,9"
"Valutazione delle attrezzature per le altre attività didattiche (laboratori, attività pratiche, …) (per 100 fruitori)";" "
"Sempre o quasi sempre adeguate";"20,0"
"Spesso adeguate";"48,6"
"Raramente adeguate";"30,0"
"Mai adeguate";"1,4"
"Hanno utilizzato gli spazi dedicati allo studio individuale (%)";"87,0"
"Non li hanno utilizzati nonostante fossero presenti";"10,4"
"Non li hanno utilizzati in quanto non presenti";"1,3"
"Valutazione degli spazi dedicati allo studio individuale (per 100 fruitori)";" "
"Adeguati";"46,3"
"Inadeguati";"53,7"
"Hanno ritenuto l'organizzazione degli esami (appelli, orari, informazioni, prenotazioni, ...) soddisfacente (%)";" "
"Sempre o quasi sempre";"32,5"
"Per più della metà degli esami";"48,1"
"Per meno della metà degli esami";"14,3"
"Mai o quasi mai";"2,6"
"Hanno ritenuto il carico di studio degli insegnamenti adeguato alla durata del corso di studio (%)";" "
"Decisamente sì";"33,8"
"Più sì che no";"46,8"
"Più no che sì";"13,0"
"Decisamente no";"3,9"
"Si iscriverebbero di nuovo all'università? (%) ";" "
"Sì, allo stesso corso dell'Ateneo";"79,2"
"Sì, ma ad un altro corso dell'Ateneo";"1,3"
"Sì, allo stesso corso ma in un altro Ateneo";"11,7"
"Sì, ma ad un altro corso e in un altro Ateneo";"1,3"
"Non si iscriverebbero più all'università";"6,5"
"8. CONOSCENZE LINGUISTICHE E INFORMATICHE"
"";""
"Lingue straniere: conoscenza “almeno B2” (%) ";" "
"Inglese scritto";"53,2"
"Inglese parlato";"48,1"
"Francese scritto";"5,2"
"Francese parlato";"3,9"
"Spagnolo scritto";"3,9"
"Spagnolo parlato";"2,6"
"Tedesco scritto";"1,3"
"Tedesco parlato";"1,3"
"Strumenti informatici: livello di conoscenza "almeno buona" (%) ";" "
"Navigazione in Internet e comunicazione in rete";"94,8"
"Word processor";"79,2"
"Fogli elettronici";"70,1"
"Strumenti di presentazione";"57,1"
"Sistemi operativi";"84,4"
"Multimedia";"33,8"
"Linguaggi di programmazione";"94,8"
"Data base";"83,1"
"Realizzazione siti web";"66,2"
"Reti di trasmissione dati";"58,4"
"Disegno e progettazione assistita";"2,6"
"9. PROSPETTIVE DI STUDIO"
"";""
"Intendono proseguire gli studi dopo il conseguimento del titolo (%)";"51,9"
"Altra laurea di primo livello";"-"
"Laurea magistrale biennale";"46,8"
"Laurea magistrale a ciclo unico";"-"
"Dottorato di ricerca";"-"
"Diploma accademico (Alta Formazione Artistica e Musicale) ";"-"
"Scuola di specializzazione post-laurea";"2,6"
"Master universitario";"1,3"
"Altro tipo di master o corso di perfezionamento";"1,3"
"Tirocinio, praticantato";"-"
"Attività sostenuta da borsa o assegno di studio";"-"
"Altre attività di qualificazione professionale";"-"
"Non intendono proseguire";"44,2"
"10. PROSPETTIVE DI LAVORO"
"";""
"Aspetti ritenuti rilevanti nella ricerca del lavoro: decisamente sì (%)";" "
"Acquisizione di professionalità";"77,9"
"Possibilità di carriera";"64,9"
"Possibilità di guadagno";"71,4"
"Stabilità/sicurezza del posto di lavoro";"62,3"
"Rispondenza a interessi culturali";"31,2"
"Coerenza con gli studi";"55,8"
"Utilità sociale del lavoro";"26,0"
"Prestigio ricevuto dal lavoro";"39,0"
"Coinvolgimento e partecipazione all’attività lavorativa e ai processi decisionali";"41,6"
"Indipendenza o autonomia";"36,4"
"Flessibilità dell’orario di lavoro";"29,9"
"Rapporti con i colleghi sul luogo di lavoro";"53,2"
"Luogo di lavoro (ubicazione, caratteristiche fisiche dell’ambiente di lavoro)";"42,9"
"Tempo libero";"36,4"
"Opportunità di contatti con l'estero";"41,6"
"Possibilità di utilizzare al meglio le competenze acquisite";"53,2"
"Sono interessati a lavorare nei seguenti settori: decisamente sì (%)";" "
"Pubblico";"29,9"
"Privato (compreso l'avvio di un'attività autonoma/in conto proprio)";"58,4"
"Disponibilità a lavorare per tipo di relazione contrattuale: decisamente sì (%)";" "
"ORARIO/MODALITA' LAVORATIVA";" "
"Tempo pieno";"81,8"
"Part-time";"32,5"
"Telelavoro";"41,6"
"CONTRATTO";" "
"A tutele crescenti ";"79,2"
"A tempo determinato";"35,1"
"Stage";"11,7"
"Apprendistato";"14,3"
"Somministrazione di lavoro (ex interinale)";"5,2"
"Autonomo/in conto proprio";"26,0"
"Disponibilità a lavorare nelle seguenti aree geografiche: decisamente sì (%)";" "
"Provincia di residenza";"76,6"
"Provincia degli studi";"80,5"
"Regione degli studi";"55,8"
"Italia settentrionale";"50,6"
"Italia centrale";"7,8"
"Italia meridionale";"6,5"
"Stato europeo";"44,2"
"Stato extraeuropeo";"33,8"
"Disponibilità ad effettuare trasferte di lavoro (%)";" "
"Sì, anche con trasferimenti di residenza";"27,3"
"Sì, anche frequenti (senza cambi di residenza)";"37,7"
"Sì, ma solo in numero limitato";"31,2"
"Non disponibili a trasferte";"-"
