"PROFILO DEI LAUREATI"
"";""
"Numero di laureati";"54"
"Hanno compilato il questionario";"54"
"Tasso di compilazione";"100,0"
"1. CARATTERISTICHE ANAGRAFICHE"
"";""
"Genere (%)";" "
"Uomini";"88,9"
"Donne";"11,1"
"Età alla laurea (%) ";" "
"Meno di 23 anni";"37,0"
"23-24 anni";"38,9"
"25-26 anni";"16,7"
"27 anni e oltre";"7,4"
"Età alla laurea (medie, in anni)";"24,2"
"Cittadini stranieri (%) ";"5,6"
"Residenza (%) ";" "
"Stessa provincia della sede degli studi";"38,9"
"Altra provincia della stessa regione";"48,1"
"Altra regione";"13,0"
"Estero";"-"
"2. ORIGINE SOCIALE"
"";""
"Titolo di studio dei genitori (%) ";" "
"Almeno un genitore laureato";"25,9"
"Entrambi con laurea";"5,6"
"Uno solo con laurea";"20,4"
"Nessun genitore laureato";"70,4"
"Classe sociale (%) ";" "
"Classe elevata";"13,0"
"Classe media impiegatizia";"33,3"
"Classe media autonoma";"22,2"
"Classe del lavoro esecutivo";"25,9"
"3. STUDI SECONDARI DI SECONDO GRADO"
"";""
"Diploma (%) ";" "
"Liceale";"51,9"
"Liceo classico";"7,4"
"Liceo linguistico";"-"
"Liceo scientifico";"44,4"
"Liceo delle scienze umane";"-"
"Liceo artistico e musicale e coreutico";"-"
"Tecnico";"44,4"
"Tecnico economico";"5,6"
"Tecnico tecnologico";"38,9"
"Professionale";"3,7"
"Titolo estero";"-"
"Voto di diploma (medie, in 100-mi) ";"79,7"
"Hanno conseguito il diploma (%) ";" "
"Nella stessa provincia della sede degli studi universitari";"35,2"
"In una provincia limitrofa";"42,6"
"In una provincia non limitrofa, ma nella stessa ripartizione geografica";"13,0"
"Al Sud-Isole, ma si sono laureati al Centro o al Nord";"9,3"
"Al Centro, ma si sono laureati al Nord o al Sud-Isole";"-"
"Al Nord, ma si sono laureati al Centro o al Sud-Isole";"-"
"All'estero";"-"
"4. RIUSCITA NEGLI STUDI UNIVERSITARI"
"";""
"Hanno precedenti esperienze universitarie (%) ";"14,8"
"Portate a termine";"-"
"Non portate a termine";"14,8"
"Nessuna precedente esperienza universitaria";"85,2"
"Motivazioni molto importanti nella scelta del corso di laurea (%) ";" "
"Fattori sia culturali sia professionalizzanti";"48,1"
"Fattori prevalentemente culturali";"33,3"
"Fattori prevalentemente professionalizzanti";"13,0"
"Né gli uni né gli altri";"5,6"
"Età all'immatricolazione (%) ";" "
"Regolare o 1 anno di ritardo";"94,4"
"2 o più anni di ritardo";"5,6"
"Punteggio degli esami (medie, in 30-mi) ";"24,9"
"Voto di laurea (medie, in 110-mi) ";"96,4"
"Regolarità negli studi (%) ";" "
"In corso";"46,3"
"1° anno fuori corso";"20,4"
"2° anno fuori corso";"18,5"
"3° anno fuori corso";"5,6"
"4° anno fuori corso";"5,6"
"5° anno fuori corso e oltre";"3,7"
"Durata degli studi (medie, in anni) ";"4,3"
"Ritardo alla laurea (medie, in anni) ";"0,9"
"Indice di ritardo (rapporto fra ritardo e durata normale del corso) ";"0,31"
"5. CONDIZIONI DI STUDIO"
"";""
"Hanno alloggiato a meno di un'ora di viaggio dalla sede degli studi (%)";" "
"Più del 50% della durata degli studi";"51,9"
"Meno del 50%";"48,1"
"Hanno frequentato regolarmente (%)";" "
"Più del 75% degli insegnamenti previsti";"66,7"
"Tra il 50% e il 75%";"20,4"
"Tra il 25% e il 50%";"5,6"
"Meno del 25%";"5,6"
"Hanno usufruito del servizio di borse di studio (%)";"20,4"
"Hanno svolto periodi di studio all'estero nel corso degli studi universitari (%)";"3,7"
"Con Erasmus o altro programma dell'Unione Europea";"1,9"
